CUPS;Fecha;Hora;Consumo;Metodo_obtencion
ES0022000004433403RW1P;01/08/2022;5;0,214;R
ES0022000004433403RW1P;01/08/2022;6;0,232;R
ES0022000004433403RW1P;01/08/2022;7;0,302;R
ES0022000004433403RW1P;01/08/2022;8;0,246;R
ES0022000004433403RW1P;01/08/2022;9;0,203;R
ES0022000004433403RW1P;01/08/2022;10;0,300;R
ES0022000004433403RW1P;01/08/2022;11;0,285;R
ES0022000004433403RW1P;01/08/2022;12;0,301;R
ES0022000004433403RW1P;01/08/2022;13;0,282;R
ES0022000004433403RW1P;01/08/2022;14;0,275;R
ES0022000004433403RW1P;01/08/2022;15;1,306;R
ES0022000004433403RW1P;01/08/2022;16;0,755;R
ES0022000004433403RW1P;01/08/2022;17;0,428;R
ES0022000004433403RW1P;01/08/2022;18;0,410;R
ES0022000004433403RW1P;01/08/2022;19;0,305;R
ES0022000004433403RW1P;01/08/2022;20;0,289;R
ES0022000004433403RW1P;01/08/2022;21;0,221;R
ES0022000004433403RW1P;01/08/2022;22;0,270;R
ES0022000004433403RW1P;01/08/2022;23;0,606;R
ES0022000004433403RW1P;01/08/2022;24;0,358;R
ES0022000004433403RW1P;02/08/2022;1;0,310;R
ES0022000004433403RW1P;02/08/2022;2;0,230;R
ES0022000004433403RW1P;02/08/2022;3;0,227;R
ES0022000004433403RW1P;02/08/2022;4;0,215;R
ES0022000004433403RW1P;02/08/2022;5;0,231;R
ES0022000004433403RW1P;02/08/2022;6;0,214;R
ES0022000004433403RW1P;02/08/2022;7;0,226;R
ES0022000004433403RW1P;02/08/2022;8;0,283;R
ES0022000004433403RW1P;02/08/2022;9;0,486;R
ES0022000004433403RW1P;02/08/2022;10;0,300;R
ES0022000004433403RW1P;02/08/2022;11;0,286;R
ES0022000004433403RW1P;02/08/2022;12;0,261;R
ES0022000004433403RW1P;02/08/2022;13;0,247;R
ES0022000004433403RW1P;02/08/2022;14;1,107;R
ES0022000004433403RW1P;02/08/2022;15;1,459;R
ES0022000004433403RW1P;02/08/2022;16;0,240;R
ES0022000004433403RW1P;02/08/2022;17;0,207;R
ES0022000004433403RW1P;02/08/2022;18;0,249;R
ES0022000004433403RW1P;02/08/2022;19;0,280;R
ES0022000004433403RW1P;02/08/2022;20;0,346;R
ES0022000004433403RW1P;02/08/2022;21;0,283;R
ES0022000004433403RW1P;02/08/2022;22;0,314;R
ES0022000004433403RW1P;02/08/2022;23;0,761;R
ES0022000004433403RW1P;02/08/2022;24;0,359;R
ES0022000004433403RW1P;03/08/2022;1;0,247;R
ES0022000004433403RW1P;03/08/2022;2;0,210;R
ES0022000004433403RW1P;03/08/2022;3;0,223;R
ES0022000004433403RW1P;03/08/2022;4;0,207;R
ES0022000004433403RW1P;03/08/2022;5;0,289;R
ES0022000004433403RW1P;03/08/2022;6;0,251;R
ES0022000004433403RW1P;03/08/2022;7;0,260;R
ES0022000004433403RW1P;03/08/2022;8;0,265;R
ES0022000004433403RW1P;03/08/2022;9;0,222;R
ES0022000004433403RW1P;03/08/2022;10;0,220;R
ES0022000004433403RW1P;03/08/2022;11;0,249;R
ES0022000004433403RW1P;03/08/2022;12;0,784;R
ES0022000004433403RW1P;03/08/2022;13;0,696;R
ES0022000004433403RW1P;03/08/2022;14;0,684;R
ES0022000004433403RW1P;03/08/2022;15;0,491;R
ES0022000004433403RW1P;03/08/2022;16;0,236;R
ES0022000004433403RW1P;03/08/2022;17;0,281;R
ES0022000004433403RW1P;03/08/2022;18;0,288;R
ES0022000004433403RW1P;03/08/2022;19;0,256;R
ES0022000004433403RW1P;03/08/2022;20;0,243;R
ES0022000004433403RW1P;03/08/2022;21;0,222;R
ES0022000004433403RW1P;03/08/2022;22;0,239;R
ES0022000004433403RW1P;03/08/2022;23;0,278;R
ES0022000004433403RW1P;03/08/2022;24;0,286;R
ES0022000004433403RW1P;04/08/2022;1;0,267;R
ES0022000004433403RW1P;04/08/2022;2;0,251;R
ES0022000004433403RW1P;04/08/2022;3;0,239;R
ES0022000004433403RW1P;04/08/2022;4;0,215;R
ES0022000004433403RW1P;04/08/2022;5;0,226;R
ES0022000004433403RW1P;04/08/2022;6;0,208;R
ES0022000004433403RW1P;04/08/2022;7;0,236;R
ES0022000004433403RW1P;04/08/2022;8;0,248;R
ES0022000004433403RW1P;04/08/2022;9;0,214;R
ES0022000004433403RW1P;04/08/2022;10;0,358;R
ES0022000004433403RW1P;04/08/2022;11;0,264;R
ES0022000004433403RW1P;04/08/2022;12;0,201;R
ES0022000004433403RW1P;04/08/2022;13;0,621;R
ES0022000004433403RW1P;04/08/2022;14;0,695;R
ES0022000004433403RW1P;04/08/2022;15;0,733;R
ES0022000004433403RW1P;04/08/2022;16;0,325;R
ES0022000004433403RW1P;04/08/2022;17;0,409;R
ES0022000004433403RW1P;04/08/2022;18;0,387;R
ES0022000004433403RW1P;04/08/2022;19;0,367;R
ES0022000004433403RW1P;04/08/2022;20;1,255;R
ES0022000004433403RW1P;04/08/2022;21;0,507;R
ES0022000004433403RW1P;04/08/2022;22;0,966;R
ES0022000004433403RW1P;04/08/2022;23;0,319;R
ES0022000004433403RW1P;04/08/2022;24;0,255;R
ES0022000004433403RW1P;05/08/2022;1;0,222;R
ES0022000004433403RW1P;05/08/2022;2;0,310;R
ES0022000004433403RW1P;05/08/2022;3;0,227;R
ES0022000004433403RW1P;05/08/2022;4;0,249;R
ES0022000004433403RW1P;05/08/2022;5;0,222;R
ES0022000004433403RW1P;05/08/2022;6;0,228;R
ES0022000004433403RW1P;05/08/2022;7;0,256;R
ES0022000004433403RW1P;05/08/2022;8;0,245;R
ES0022000004433403RW1P;05/08/2022;9;0,232;R
ES0022000004433403RW1P;05/08/2022;10;0,300;R
ES0022000004433403RW1P;05/08/2022;11;0,261;R
ES0022000004433403RW1P;05/08/2022;12;0,248;R
ES0022000004433403RW1P;05/08/2022;13;0,274;R
ES0022000004433403RW1P;05/08/2022;14;0,233;R
ES0022000004433403RW1P;05/08/2022;15;0,636;R
ES0022000004433403RW1P;05/08/2022;16;0,313;R
ES0022000004433403RW1P;05/08/2022;17;0,445;R
ES0022000004433403RW1P;05/08/2022;18;0,137;R
ES0022000004433403RW1P;05/08/2022;19;0,148;R
ES0022000004433403RW1P;05/08/2022;20;0,131;R
ES0022000004433403RW1P;05/08/2022;21;0,147;R
ES0022000004433403RW1P;05/08/2022;22;0,132;R
ES0022000004433403RW1P;05/08/2022;23;0,136;R
ES0022000004433403RW1P;05/08/2022;24;0,216;R
ES0022000004433403RW1P;06/08/2022;1;0,169;R
ES0022000004433403RW1P;06/08/2022;2;0,140;R
ES0022000004433403RW1P;06/08/2022;3;0,245;R
ES0022000004433403RW1P;06/08/2022;4;0,236;R
ES0022000004433403RW1P;06/08/2022;5;0,228;R
ES0022000004433403RW1P;06/08/2022;6;0,216;R
ES0022000004433403RW1P;06/08/2022;7;0,242;R
ES0022000004433403RW1P;06/08/2022;8;0,224;R
ES0022000004433403RW1P;06/08/2022;9;0,229;R
ES0022000004433403RW1P;06/08/2022;10;0,232;R
ES0022000004433403RW1P;06/08/2022;11;0,221;R
ES0022000004433403RW1P;06/08/2022;12;0,242;R
ES0022000004433403RW1P;06/08/2022;13;0,564;R
ES0022000004433403RW1P;06/08/2022;14;0,421;R
ES0022000004433403RW1P;06/08/2022;15;0,173;R
ES0022000004433403RW1P;06/08/2022;16;0,154;R
ES0022000004433403RW1P;06/08/2022;17;0,142;R
ES0022000004433403RW1P;06/08/2022;18;0,145;R
ES0022000004433403RW1P;06/08/2022;19;0,143;R
ES0022000004433403RW1P;06/08/2022;20;0,141;R
ES0022000004433403RW1P;06/08/2022;21;0,136;R
ES0022000004433403RW1P;06/08/2022;22;0,144;R
ES0022000004433403RW1P;06/08/2022;23;0,128;R
ES0022000004433403RW1P;06/08/2022;24;0,143;R
ES0022000004433403RW1P;07/08/2022;1;0,127;R
ES0022000004433403RW1P;07/08/2022;2;0,142;R
ES0022000004433403RW1P;07/08/2022;3;0,124;R
ES0022000004433403RW1P;07/08/2022;4;0,139;R
ES0022000004433403RW1P;07/08/2022;5;0,122;R
ES0022000004433403RW1P;07/08/2022;6;0,139;R
ES0022000004433403RW1P;07/08/2022;7;0,119;R
ES0022000004433403RW1P;07/08/2022;8;0,137;R
ES0022000004433403RW1P;07/08/2022;9;0,123;R
ES0022000004433403RW1P;07/08/2022;10;0,133;R
ES0022000004433403RW1P;07/08/2022;11;0,127;R
ES0022000004433403RW1P;07/08/2022;12;0,125;R
ES0022000004433403RW1P;07/08/2022;13;0,155;R
ES0022000004433403RW1P;07/08/2022;14;0,129;R
ES0022000004433403RW1P;07/08/2022;15;0,136;R
ES0022000004433403RW1P;07/08/2022;16;0,124;R
ES0022000004433403RW1P;07/08/2022;17;0,196;R
ES0022000004433403RW1P;07/08/2022;18;0,373;R
ES0022000004433403RW1P;07/08/2022;19;0,231;R
ES0022000004433403RW1P;07/08/2022;20;1,007;R
ES0022000004433403RW1P;07/08/2022;21;0,907;R
ES0022000004433403RW1P;07/08/2022;22;0,270;R
ES0022000004433403RW1P;07/08/2022;23;0,246;R
ES0022000004433403RW1P;07/08/2022;24;0,260;R
ES0022000004433403RW1P;08/08/2022;1;0,293;R
ES0022000004433403RW1P;08/08/2022;2;0,239;R
ES0022000004433403RW1P;08/08/2022;3;0,232;R
ES0022000004433403RW1P;08/08/2022;4;0,231;R
ES0022000004433403RW1P;08/08/2022;5;0,235;R
ES0022000004433403RW1P;08/08/2022;6;0,240;R
ES0022000004433403RW1P;08/08/2022;7;0,248;R
ES0022000004433403RW1P;08/08/2022;8;0,279;R
ES0022000004433403RW1P;08/08/2022;9;0,236;R
ES0022000004433403RW1P;08/08/2022;10;0,244;R
ES0022000004433403RW1P;08/08/2022;11;0,372;R
ES0022000004433403RW1P;08/08/2022;12;0,201;R
ES0022000004433403RW1P;08/08/2022;13;0,322;R
ES0022000004433403RW1P;08/08/2022;14;1,226;R
ES0022000004433403RW1P;08/08/2022;15;1,112;R
ES0022000004433403RW1P;08/08/2022;16;0,302;R
ES0022000004433403RW1P;08/08/2022;17;0,273;R
ES0022000004433403RW1P;08/08/2022;18;0,293;R
ES0022000004433403RW1P;08/08/2022;19;0,393;R
ES0022000004433403RW1P;08/08/2022;20;0,490;R
ES0022000004433403RW1P;08/08/2022;21;0,626;R
ES0022000004433403RW1P;08/08/2022;22;0,360;R
ES0022000004433403RW1P;08/08/2022;23;0,282;R
ES0022000004433403RW1P;08/08/2022;24;0,185;R
ES0022000004433403RW1P;09/08/2022;1;0,193;R
ES0022000004433403RW1P;09/08/2022;2;0,217;R
ES0022000004433403RW1P;09/08/2022;3;0,176;R
ES0022000004433403RW1P;09/08/2022;4;0,136;R
ES0022000004433403RW1P;09/08/2022;5;0,125;R
ES0022000004433403RW1P;09/08/2022;6;0,133;R
ES0022000004433403RW1P;09/08/2022;7;0,171;R
ES0022000004433403RW1P;09/08/2022;8;0,196;R
ES0022000004433403RW1P;09/08/2022;9;0,125;R
ES0022000004433403RW1P;09/08/2022;10;0,236;R
ES0022000004433403RW1P;09/08/2022;11;0,220;R
ES0022000004433403RW1P;09/08/2022;12;0,657;R
ES0022000004433403RW1P;09/08/2022;13;0,560;R
ES0022000004433403RW1P;09/08/2022;14;0,830;R
ES0022000004433403RW1P;09/08/2022;15;0,740;R
ES0022000004433403RW1P;09/08/2022;16;0,359;R
ES0022000004433403RW1P;09/08/2022;17;0,318;R
ES0022000004433403RW1P;09/08/2022;18;0,315;R
ES0022000004433403RW1P;09/08/2022;19;0,142;R
ES0022000004433403RW1P;09/08/2022;20;0,133;R
ES0022000004433403RW1P;09/08/2022;21;0,142;R
ES0022000004433403RW1P;09/08/2022;22;0,129;R
ES0022000004433403RW1P;09/08/2022;23;0,248;R
ES0022000004433403RW1P;09/08/2022;24;0,219;R
ES0022000004433403RW1P;10/08/2022;1;0,291;R
ES0022000004433403RW1P;10/08/2022;2;0,213;R
ES0022000004433403RW1P;10/08/2022;3;0,166;R
ES0022000004433403RW1P;10/08/2022;4;0,179;R
ES0022000004433403RW1P;10/08/2022;5;0,158;R
ES0022000004433403RW1P;10/08/2022;6;0,176;R
ES0022000004433403RW1P;10/08/2022;7;0,216;R
ES0022000004433403RW1P;10/08/2022;8;0,262;R
ES0022000004433403RW1P;10/08/2022;9;0,207;R
ES0022000004433403RW1P;10/08/2022;10;0,199;R
ES0022000004433403RW1P;10/08/2022;11;0,129;R
ES0022000004433403RW1P;10/08/2022;12;0,160;R
ES0022000004433403RW1P;10/08/2022;13;0,283;R
ES0022000004433403RW1P;10/08/2022;14;0,242;R
ES0022000004433403RW1P;10/08/2022;15;0,523;R
ES0022000004433403RW1P;10/08/2022;16;0,228;R
ES0022000004433403RW1P;10/08/2022;17;0,212;R
ES0022000004433403RW1P;10/08/2022;18;0,250;R
ES0022000004433403RW1P;10/08/2022;19;0,214;R
ES0022000004433403RW1P;10/08/2022;20;0,313;R
ES0022000004433403RW1P;10/08/2022;21;0,803;R
ES0022000004433403RW1P;10/08/2022;22;0,350;R
ES0022000004433403RW1P;10/08/2022;23;0,262;R
ES0022000004433403RW1P;10/08/2022;24;0,227;R
ES0022000004433403RW1P;11/08/2022;1;0,159;R
ES0022000004433403RW1P;11/08/2022;2;0,130;R
ES0022000004433403RW1P;11/08/2022;3;0,132;R
ES0022000004433403RW1P;11/08/2022;4;0,133;R
ES0022000004433403RW1P;11/08/2022;5;0,130;R
ES0022000004433403RW1P;11/08/2022;6;0,132;R
ES0022000004433403RW1P;11/08/2022;7;0,163;R
ES0022000004433403RW1P;11/08/2022;8;0,129;R
ES0022000004433403RW1P;11/08/2022;9;0,204;R
ES0022000004433403RW1P;11/08/2022;10;0,240;R
ES0022000004433403RW1P;11/08/2022;11;0,237;R
ES0022000004433403RW1P;11/08/2022;12;0,633;R
ES0022000004433403RW1P;11/08/2022;13;0,554;R
ES0022000004433403RW1P;11/08/2022;14;0,816;R
ES0022000004433403RW1P;11/08/2022;15;0,290;R
ES0022000004433403RW1P;11/08/2022;16;0,223;R
ES0022000004433403RW1P;11/08/2022;17;0,278;R
ES0022000004433403RW1P;11/08/2022;18;0,267;R
ES0022000004433403RW1P;11/08/2022;19;0,351;R
ES0022000004433403RW1P;11/08/2022;20;0,368;R
ES0022000004433403RW1P;11/08/2022;21;0,540;R
ES0022000004433403RW1P;11/08/2022;22;0,790;R
ES0022000004433403RW1P;11/08/2022;23;0,409;R
ES0022000004433403RW1P;11/08/2022;24;0,273;R
ES0022000004433403RW1P;12/08/2022;1;0,247;R
ES0022000004433403RW1P;12/08/2022;2;0,217;R
ES0022000004433403RW1P;12/08/2022;3;0,187;R
ES0022000004433403RW1P;12/08/2022;4;0,196;R
ES0022000004433403RW1P;12/08/2022;5;0,178;R
ES0022000004433403RW1P;12/08/2022;6;0,181;R
ES0022000004433403RW1P;12/08/2022;7;0,204;R
ES0022000004433403RW1P;12/08/2022;8;0,225;R
ES0022000004433403RW1P;12/08/2022;9;0,215;R
ES0022000004433403RW1P;12/08/2022;10;0,289;R
ES0022000004433403RW1P;12/08/2022;11;0,206;R
ES0022000004433403RW1P;12/08/2022;12;0,172;R
ES0022000004433403RW1P;12/08/2022;13;0,219;R
ES0022000004433403RW1P;12/08/2022;14;1,798;R
ES0022000004433403RW1P;12/08/2022;15;1,361;R
ES0022000004433403RW1P;12/08/2022;16;0,760;R
ES0022000004433403RW1P;12/08/2022;17;0,419;R
ES0022000004433403RW1P;12/08/2022;18;0,370;R
ES0022000004433403RW1P;12/08/2022;19;0,469;R
ES0022000004433403RW1P;12/08/2022;20;0,347;R
ES0022000004433403RW1P;12/08/2022;21;0,325;R
ES0022000004433403RW1P;12/08/2022;22;0,427;R
ES0022000004433403RW1P;12/08/2022;23;0,716;R
ES0022000004433403RW1P;12/08/2022;24;0,950;R
ES0022000004433403RW1P;13/08/2022;1;0,605;R
ES0022000004433403RW1P;13/08/2022;2;0,161;R
ES0022000004433403RW1P;13/08/2022;3;0,131;R
ES0022000004433403RW1P;13/08/2022;4;0,127;R
ES0022000004433403RW1P;13/08/2022;5;0,187;R
ES0022000004433403RW1P;13/08/2022;6;0,176;R
ES0022000004433403RW1P;13/08/2022;7;0,138;R
ES0022000004433403RW1P;13/08/2022;8;0,136;R
ES0022000004433403RW1P;13/08/2022;9;0,137;R
ES0022000004433403RW1P;13/08/2022;10;0,422;R
ES0022000004433403RW1P;13/08/2022;11;0,675;R
ES0022000004433403RW1P;13/08/2022;12;0,134;R
ES0022000004433403RW1P;13/08/2022;13;0,109;R
ES0022000004433403RW1P;13/08/2022;14;0,110;R
ES0022000004433403RW1P;13/08/2022;15;0,105;R
ES0022000004433403RW1P;13/08/2022;16;0,105;R
ES0022000004433403RW1P;13/08/2022;17;0,107;R
ES0022000004433403RW1P;13/08/2022;18;0,122;R
ES0022000004433403RW1P;13/08/2022;19;0,194;R
ES0022000004433403RW1P;13/08/2022;20;0,124;R
ES0022000004433403RW1P;13/08/2022;21;0,106;R
ES0022000004433403RW1P;13/08/2022;22;0,103;R
ES0022000004433403RW1P;13/08/2022;23;0,104;R
ES0022000004433403RW1P;13/08/2022;24;0,104;R
ES0022000004433403RW1P;14/08/2022;1;0,102;R
ES0022000004433403RW1P;14/08/2022;2;0,105;R
ES0022000004433403RW1P;14/08/2022;3;0,104;R
ES0022000004433403RW1P;14/08/2022;4;0,103;R
ES0022000004433403RW1P;14/08/2022;5;0,104;R
ES0022000004433403RW1P;14/08/2022;6;0,103;R
ES0022000004433403RW1P;14/08/2022;7;0,104;R
ES0022000004433403RW1P;14/08/2022;8;0,104;R
ES0022000004433403RW1P;14/08/2022;9;0,103;R
ES0022000004433403RW1P;14/08/2022;10;0,101;R
ES0022000004433403RW1P;14/08/2022;11;0,099;R
ES0022000004433403RW1P;14/08/2022;12;0,114;R
ES0022000004433403RW1P;14/08/2022;13;0,102;R
ES0022000004433403RW1P;14/08/2022;14;0,102;R
ES0022000004433403RW1P;14/08/2022;15;0,105;R
ES0022000004433403RW1P;14/08/2022;16;0,104;R
ES0022000004433403RW1P;14/08/2022;17;0,103;R
ES0022000004433403RW1P;14/08/2022;18;0,105;R
ES0022000004433403RW1P;14/08/2022;19;0,102;R
ES0022000004433403RW1P;14/08/2022;20;0,104;R
ES0022000004433403RW1P;14/08/2022;21;0,102;R
ES0022000004433403RW1P;14/08/2022;22;0,104;R
ES0022000004433403RW1P;14/08/2022;23;0,104;R
ES0022000004433403RW1P;14/08/2022;24;0,103;R
ES0022000004433403RW1P;15/08/2022;1;0,103;R
ES0022000004433403RW1P;15/08/2022;2;0,098;R
ES0022000004433403RW1P;15/08/2022;3;0,098;R
ES0022000004433403RW1P;15/08/2022;4;0,096;R
ES0022000004433403RW1P;15/08/2022;5;0,097;R
ES0022000004433403RW1P;15/08/2022;6;0,108;R
ES0022000004433403RW1P;15/08/2022;7;0,105;R
ES0022000004433403RW1P;15/08/2022;8;0,091;R
ES0022000004433403RW1P;15/08/2022;9;0,097;R
ES0022000004433403RW1P;15/08/2022;10;0,108;R
ES0022000004433403RW1P;15/08/2022;11;0,111;R
ES0022000004433403RW1P;15/08/2022;12;0,089;R
ES0022000004433403RW1P;15/08/2022;13;0,101;R
ES0022000004433403RW1P;15/08/2022;14;0,154;R
ES0022000004433403RW1P;15/08/2022;15;0,120;R
ES0022000004433403RW1P;15/08/2022;16;0,117;R
ES0022000004433403RW1P;15/08/2022;17;0,227;R
ES0022000004433403RW1P;15/08/2022;18;0,213;R
ES0022000004433403RW1P;15/08/2022;19;0,200;R
ES0022000004433403RW1P;15/08/2022;20;0,113;R
ES0022000004433403RW1P;15/08/2022;21;0,142;R
ES0022000004433403RW1P;15/08/2022;22;0,329;R
ES0022000004433403RW1P;15/08/2022;23;0,211;R
ES0022000004433403RW1P;15/08/2022;24;0,164;R
ES0022000004433403RW1P;16/08/2022;1;0,240;R
ES0022000004433403RW1P;16/08/2022;2;0,144;R
ES0022000004433403RW1P;16/08/2022;3;0,130;R
ES0022000004433403RW1P;16/08/2022;4;0,140;R
ES0022000004433403RW1P;16/08/2022;5;0,126;R
ES0022000004433403RW1P;16/08/2022;6;0,112;R
ES0022000004433403RW1P;16/08/2022;7;0,134;R
ES0022000004433403RW1P;16/08/2022;8;0,117;R
ES0022000004433403RW1P;16/08/2022;9;0,114;R
ES0022000004433403RW1P;16/08/2022;10;0,234;R
ES0022000004433403RW1P;16/08/2022;11;0,296;R
ES0022000004433403RW1P;16/08/2022;12;0,259;R
ES0022000004433403RW1P;16/08/2022;13;0,654;R
ES0022000004433403RW1P;16/08/2022;14;0,496;R
ES0022000004433403RW1P;16/08/2022;15;0,293;R
ES0022000004433403RW1P;16/08/2022;16;0,284;R
ES0022000004433403RW1P;16/08/2022;17;0,268;R
ES0022000004433403RW1P;16/08/2022;18;0,272;R
ES0022000004433403RW1P;16/08/2022;19;0,252;R
ES0022000004433403RW1P;16/08/2022;20;0,234;R
ES0022000004433403RW1P;16/08/2022;21;0,690;R
ES0022000004433403RW1P;16/08/2022;22;0,909;R
ES0022000004433403RW1P;16/08/2022;23;1,043;R
ES0022000004433403RW1P;16/08/2022;24;0,719;R
ES0022000004433403RW1P;17/08/2022;1;0,231;R
ES0022000004433403RW1P;17/08/2022;2;0,198;R
ES0022000004433403RW1P;17/08/2022;3;0,124;R
ES0022000004433403RW1P;17/08/2022;4;0,130;R
ES0022000004433403RW1P;17/08/2022;5;0,122;R
ES0022000004433403RW1P;17/08/2022;6;0,105;R
ES0022000004433403RW1P;17/08/2022;7;0,177;R
ES0022000004433403RW1P;17/08/2022;8;0,165;R
ES0022000004433403RW1P;17/08/2022;9;0,137;R
ES0022000004433403RW1P;17/08/2022;10;0,218;R
ES0022000004433403RW1P;17/08/2022;11;0,161;R
ES0022000004433403RW1P;17/08/2022;12;0,198;R
ES0022000004433403RW1P;17/08/2022;13;0,255;R
ES0022000004433403RW1P;17/08/2022;14;0,197;R
ES0022000004433403RW1P;17/08/2022;15;0,452;R
ES0022000004433403RW1P;17/08/2022;16;0,237;R
ES0022000004433403RW1P;17/08/2022;17;0,355;R
ES0022000004433403RW1P;17/08/2022;18;0,316;R
ES0022000004433403RW1P;17/08/2022;19;0,299;R
ES0022000004433403RW1P;17/08/2022;20;0,306;R
ES0022000004433403RW1P;17/08/2022;21;0,898;R
ES0022000004433403RW1P;17/08/2022;22;0,648;R
ES0022000004433403RW1P;17/08/2022;23;0,433;R
ES0022000004433403RW1P;17/08/2022;24;0,295;R
ES0022000004433403RW1P;18/08/2022;1;0,157;R
ES0022000004433403RW1P;18/08/2022;2;0,151;R
ES0022000004433403RW1P;18/08/2022;3;0,126;R
ES0022000004433403RW1P;18/08/2022;4;0,125;R
ES0022000004433403RW1P;18/08/2022;5;0,102;R
ES0022000004433403RW1P;18/08/2022;6;0,119;R
ES0022000004433403RW1P;18/08/2022;7;0,141;R
ES0022000004433403RW1P;18/08/2022;8;0,131;R
ES0022000004433403RW1P;18/08/2022;9;0,106;R
ES0022000004433403RW1P;18/08/2022;10;0,222;R
ES0022000004433403RW1P;18/08/2022;11;0,157;R
ES0022000004433403RW1P;18/08/2022;12;0,699;R
ES0022000004433403RW1P;18/08/2022;13;0,696;R
ES0022000004433403RW1P;18/08/2022;14;1,202;R
ES0022000004433403RW1P;18/08/2022;15;0,450;R
ES0022000004433403RW1P;18/08/2022;16;0,175;R
ES0022000004433403RW1P;18/08/2022;17;0,255;R
ES0022000004433403RW1P;18/08/2022;18;0,331;R
ES0022000004433403RW1P;18/08/2022;19;0,407;R
ES0022000004433403RW1P;18/08/2022;20;0,291;R
ES0022000004433403RW1P;18/08/2022;21;0,249;R
ES0022000004433403RW1P;18/08/2022;22;0,649;R
ES0022000004433403RW1P;18/08/2022;23;0,791;R
ES0022000004433403RW1P;18/08/2022;24;0,223;R
ES0022000004433403RW1P;19/08/2022;1;0,125;R
ES0022000004433403RW1P;19/08/2022;2;0,115;R
ES0022000004433403RW1P;19/08/2022;3;0,116;R
ES0022000004433403RW1P;19/08/2022;4;0,118;R
ES0022000004433403RW1P;19/08/2022;5;0,118;R
ES0022000004433403RW1P;19/08/2022;6;0,116;R
ES0022000004433403RW1P;19/08/2022;7;0,112;R
ES0022000004433403RW1P;19/08/2022;8;0,165;R
ES0022000004433403RW1P;19/08/2022;9;0,302;R
ES0022000004433403RW1P;19/08/2022;10;0,314;R
ES0022000004433403RW1P;19/08/2022;11;1,054;R
ES0022000004433403RW1P;19/08/2022;12;0,922;R
ES0022000004433403RW1P;19/08/2022;13;0,597;R
ES0022000004433403RW1P;19/08/2022;14;0,336;R
ES0022000004433403RW1P;19/08/2022;15;0,724;R
ES0022000004433403RW1P;19/08/2022;16;0,257;R
ES0022000004433403RW1P;19/08/2022;17;0,256;R
ES0022000004433403RW1P;19/08/2022;18;0,317;R
ES0022000004433403RW1P;19/08/2022;19;0,358;R
ES0022000004433403RW1P;19/08/2022;20;0,211;R
ES0022000004433403RW1P;19/08/2022;21;0,201;R
ES0022000004433403RW1P;19/08/2022;22;0,199;R
ES0022000004433403RW1P;19/08/2022;23;0,656;R
ES0022000004433403RW1P;19/08/2022;24;0,384;R
ES0022000004433403RW1P;20/08/2022;1;0,329;R
ES0022000004433403RW1P;20/08/2022;2;0,231;R
ES0022000004433403RW1P;20/08/2022;3;0,196;R
ES0022000004433403RW1P;20/08/2022;4;0,184;R
ES0022000004433403RW1P;20/08/2022;5;0,180;R
ES0022000004433403RW1P;20/08/2022;6;0,170;R
ES0022000004433403RW1P;20/08/2022;7;0,163;R
ES0022000004433403RW1P;20/08/2022;8;0,160;R
ES0022000004433403RW1P;20/08/2022;9;0,164;R
ES0022000004433403RW1P;20/08/2022;10;0,282;R
ES0022000004433403RW1P;20/08/2022;11;0,294;R
ES0022000004433403RW1P;20/08/2022;12;0,252;R
ES0022000004433403RW1P;20/08/2022;13;0,361;R
ES0022000004433403RW1P;20/08/2022;14;0,251;R
ES0022000004433403RW1P;20/08/2022;15;0,221;R
ES0022000004433403RW1P;20/08/2022;16;0,211;R
ES0022000004433403RW1P;20/08/2022;17;0,242;R
ES0022000004433403RW1P;20/08/2022;18;0,201;R
ES0022000004433403RW1P;20/08/2022;19;0,176;R
ES0022000004433403RW1P;20/08/2022;20;0,174;R
ES0022000004433403RW1P;20/08/2022;21;0,175;R
ES0022000004433403RW1P;20/08/2022;22;0,168;R
ES0022000004433403RW1P;20/08/2022;23;0,168;R
ES0022000004433403RW1P;20/08/2022;24;0,162;R
ES0022000004433403RW1P;21/08/2022;1;0,209;R
ES0022000004433403RW1P;21/08/2022;2;0,191;R
ES0022000004433403RW1P;21/08/2022;3;0,148;R
ES0022000004433403RW1P;21/08/2022;4;0,139;R
ES0022000004433403RW1P;21/08/2022;5;0,126;R
ES0022000004433403RW1P;21/08/2022;6;0,127;R
ES0022000004433403RW1P;21/08/2022;7;0,128;R
ES0022000004433403RW1P;21/08/2022;8;0,127;R
ES0022000004433403RW1P;21/08/2022;9;0,127;R
ES0022000004433403RW1P;21/08/2022;10;0,131;R
ES0022000004433403RW1P;21/08/2022;11;0,198;R
ES0022000004433403RW1P;21/08/2022;12;0,479;R
ES0022000004433403RW1P;21/08/2022;13;0,359;R
ES0022000004433403RW1P;21/08/2022;14;0,821;R
ES0022000004433403RW1P;21/08/2022;15;1,463;R
ES0022000004433403RW1P;21/08/2022;16;0,392;R
ES0022000004433403RW1P;21/08/2022;17;0,322;R
ES0022000004433403RW1P;21/08/2022;18;0,376;R
ES0022000004433403RW1P;21/08/2022;19;0,385;R
ES0022000004433403RW1P;21/08/2022;20;0,348;R
ES0022000004433403RW1P;21/08/2022;21;0,328;R
ES0022000004433403RW1P;21/08/2022;22;1,424;R
